"round_corn_yield12"	"corn_yield12_ha"
"4.37"	"2463.90125455281262613021"
"4.38"	"1030.70012140833670580006"
"4.39"	"1380.73654390934844216412"
"4.40"	"1424.20072845002023415756"
"4.41"	"270.26305139619587212345"
"4.42"	"793.23755564548765643050"
"4.43"	"153.69486038041278842160"
"4.44"	"2367.87535410764872453919"
"4.45"	"2285.10319708619991892289"
"4.46"	"736.84338324564953454342"
"4.47"	"193.01092675030352051173"
"4.48"	"3014.92917847025495787738"
"4.49"	"2223.47632537434237099195"
"4.50"	"1211.21408336705787188773"
"4.51"	"312.31080534196681456591"
"4.52"	"4622.84904896802913819544"
"4.53"	"960.36827195467422137840"
"4.54"	"1014.98988263860785056683"
"4.55"	"379.70457304734925140662"
"4.56"	"4101.80493727235936976834"
"4.57"	"641.16147308781869690516"
"4.58"	"1106.33346823148522919781"
"4.59"	"85.92877377579927143587"
"4.60"	"2047.66895993524888539912"
"4.61"	"1167.14690408741400301432"
"4.62"	"1522.87737757992715553551"
"4.63"	"1648.87494941319303926394"
"4.64"	"1551.09267503035208385811"
"4.65"	"1558.55928773775799244351"
"4.66"	"2811.29502225819506381342"
"4.67"	"1225.48765681910157823824"
"4.68"	"2095.63334682314852277866"
"4.69"	"537.96438688789963596367"
"4.70"	"318.49858356940509909323"
"4.71"	"378.34479967624443544087"
"4.72"	"1282.45649534601375983418"
"4.73"	"1341.47308781869688311939"
"4.74"	"923.33872925940914594920"
"4.75"	"66.02590044516390106989"
"4.76"	"2385.35815459328207220490"
"4.77"	"3126.48725212464589219823"
"4.78"	"135.26912181303116133830"
"4.79"	"315.37029542695265086647"
"4.80"	"402.16916228247672995824"
"4.81"	"1223.31849453662484881384"
"4.82"	"1142.63051396195872118849"
"4.83"	"1072.52934034803723244472"
"4.84"	"1328.07365439093484385344"
"4.85"	"1918.69688385269121903262"
"4.86"	"84.11574261432618361876"
"4.87"	"381.79279643868878967222"
"4.88"	"1672.14892755969243258039"
"4.89"	"2763.06758397409955370477"
"4.90"	"1856.81100768919465862641"
"4.91"	"2352.60218535006070384001"
"4.92"	"166.00161877782274391350"
"4.93"	"782.33913395386483259860"
"4.94"	"1219.88263860785107316747"
"4.95"	"748.89923108053419719641"
"4.96"	"74.44759206798866853962"
"4.97"	"1815.93282072035613131214"
"4.98"	"1000.35208417644678280621"
"4.99"	"1632.69121813031161502447"
"5.00"	"451.21408336705787188595"
"5.01"	"606.25657628490489650736"
"5.02"	"1341.52165115337919876189"
"5.03"	"1347.62444354512343158253"
"5.04"	"311.95062727640631337080"
"5.05"	"1848.15459328207203562763"
"5.06"	"43.32658842573856734700"
"5.07"	"2006.17563739376770526529"
"5.08"	"732.73978146499392992393"
"5.09"	"1535.82355321732092264400"
"5.10"	"319.40105220558478325839"
"5.11"	"3487.06596519627681032769"
"5.12"	"3271.77660866046135112475"
"5.13"	"13098.89923108053419603584"
"5.14"	"1134.13597733711048188937"
"5.15"	"337.71752326993120176667"
"5.16"	"954.33023067583974140207"
"5.17"	"1996.25657628490489620747"
"5.18"	"3703.78389316066369993614"
"5.19"	"1924.14407122622420084099"
"5.20"	"3279.08539053014973652010"
"5.21"	"1285.72642654795629379773"
"5.22"	"1497.43423715095103134643"
"5.23"	"141.54593282072035605298"
"5.24"	"826.85957102387697296272"
"5.25"	"2556.06232294617563732158"
"5.26"	"1979.53460137596114989234"
"5.27"	"330.13354917037636569372"
"5.28"	"950.35208417644678236102"
"5.29"	"3399.60339943342776159092"
"5.30"	"4408.18292189397005265976"
"5.31"	"1669.00849858356940488872"
"5.32"	"1151.89397005261027869549"
"5.33"	"232.95831647106434620833"
"5.34"	"2490.49372723593686794213"
"5.35"	"1390.72035613112100368223"
"5.36"	"1236.95669769324160229279"
"5.37"	"555.35815459328207192867"
"5.38"	"1340.40064751112909838011"
"5.39"	"1118.64022662889518396188"
"5.40"	"1165.37838931606637039980"
"5.41"	"4236.23634156212059887291"
"5.42"	"2208.70497774180493702753"
"5.43"	"749.14204775394577126710"
"5.44"	"4741.67948199109672142542"
"5.45"	"544.21691622824767339759"
"5.46"	"833.96195872116551952436"
"5.47"	"258.33670578713071664644"
"5.48"	"1046.86361796843383206700"
"5.49"	"803.70700121408336727075"
"5.50"	"9595.62120598947794504167"
"5.51"	"91.82517199514366647789"
"5.52"	"717.44233104006475152465"
"5.53"	"1434.75920679886685662656"
"5.54"	"456.00566572237960346507"
"5.55"	"3855.24079320113314509055"
"5.56"	"393.04330230675839788348"
"5.57"	"1349.03682719546742151452"
"5.58"	"1245.65762849048968028334"
"5.59"	"4530.02023472278429832551"
"5.60"	"931.91825171995143728399"
"5.61"	"1312.74787535410764881260"
"5.62"	"1504.94536624848239569291"
"5.63"	"2888.91137191420477569687"
"5.64"	"2239.99190611088628145463"
"5.65"	"793.12828814245244848010"
"5.66"	"24.30190206394172395474"
"5.67"	"1188.00890327802509113907"
"5.68"	"2811.07648725212464553924"
"5.69"	"147.34925131525698095076"
"5.70"	"1658.40145690004046974120"
"5.71"	"2539.18251719951436628771"
"5.72"	"3878.32861189801699808926"
"5.73"	"885.00607041683528910262"
"5.74"	"3508.75758802104411202946"
"5.75"	"3839.95548360987454457205"
"5.76"	"1052.29866450829623621582"
"5.77"	"2237.98462161068393251776"
"5.78"	"3727.27235936867664976863"
"5.79"	"1359.01254552812626420608"
"5.80"	"1030.40064751112909735659"
"5.81"	"1537.86321327397814669395"
"5.82"	"1735.01821125050586831161"
"5.83"	"5068.59571023876972909500"
"5.84"	"1950.02832861189801713579"
"5.85"	"2008.52691218130311588975"
"5.86"	"1784.12788344799676331597"
"5.87"	"1039.30392553622015382906"
"5.88"	"575.78308377175232676785"
"5.89"	"1336.32537434237150874424"
"5.90"	"2858.85471469040874113721"
"5.91"	"736.00566572237960311569"
"5.92"	"1833.62201537838931583438"
"5.93"	"3663.19303925536220134192"
"5.94"	"586.11898016997167110955"
"5.95"	"6518.91946580331849470914"
"5.96"	"442.48077701335491695301"
"5.97"	"2281.88992310805342043776"
"5.98"	"543.12424119789558862048"
"5.99"	"159.11371914204775371231"
"6.00"	"2302.07608255766896088660"
"6.01"	"8439.22298664508296329440"
"6.02"	"1627.60825576689599296653"
"6.03"	"6136.16754350465398628742"
"6.04"	"592.13273978146499339738"
"6.05"	"5350.16997167138810187636"
"6.06"	"179.54269526507486843114"
"6.07"	"1534.06717927964386923626"
"6.08"	"2195.47956292998785863532"
"6.09"	"1227.71752326993120246805"
"6.10"	"3224.09146094698502634234"
"6.11"	"1504.99797652772157002859"
"6.12"	"2111.52974504249291813175"
"6.13"	"6231.04411169566976727937"
"6.14"	"1478.92351274787535373690"
"6.15"	"1077.20356131121003616829"
"6.16"	"4624.48401456900040470965"
"6.17"	"1248.01699716713881087679"
"6.18"	"2106.44678267907729694620"
"6.19"	"5138.22743828409550776325"
"6.20"	"1328.12626467017401817765"
"6.21"	"2988.20720356131120898152"
"6.22"	"1945.73856738162687158928"
"6.23"	"341.11695669769324187177"
"6.24"	"704.66612707405908492561"
"6.25"	"7364.42735734520437036749"
"6.26"	"4739.54269526507486835870"
"6.27"	"2103.14042897612302724922"
"6.28"	"9228.33670578713071514540"
"6.29"	"4648.36908134358559327510"
"6.30"	"3779.00445163901254497833"
"6.31"	"2084.79158235532173204632"
"6.32"	"5462.69931201942533172468"
"6.33"	"222.65479562929987857646"
"6.34"	"1955.54026709834075257048"
"6.35"	"2969.26750303520841855221"
"6.36"	"3906.30109267503035152346"
"6.37"	"729.52246054229057035260"
"6.38"	"474.77134763253743390481"
"6.39"	"4843.39943342776204001996"
"6.40"	"2302.77215702144880702830"
"6.41"	"6003.33468231485228439608"
"6.42"	"4199.93524888709024804965"
"6.43"	"9777.72561715904492059373"
"6.44"	"2584.69850263051396235569"
"6.45"	"2417.37757992715499745745"
"6.46"	"1154.68636179684338365188"
"6.47"	"1236.19587211655200363857"
"6.48"	"2254.64589235127478858963"
"6.49"	"4163.30230675839741100245"
"6.50"	"6336.12707405908538931967"
"6.51"	"3997.89963577498988362362"
"6.52"	"1918.25981384055038444938"
"6.53"	"34.86442735734520444502"
"6.54"	"13686.73816268717118641142"
"6.55"	"1863.14852286523674640136"
"6.56"	"4116.43464184540671731328"
"6.57"	"3118.35289356535815374555"
"6.58"	"3352.26224200728450032653"
"6.59"	"6292.27438284095507956917"
"6.60"	"1621.40428976123027111720"
"6.61"	"1288.78591663294212879304"
"6.62"	"2515.54026709834075247366"
"6.63"	"6815.67381626871711893296"
"6.64"	"190.23876972885471507362"
"6.65"	"6642.81262646701740284765"
"6.66"	"6038.41764467826790749427"
"6.67"	"1771.63091865641440644138"
"6.68"	"10620.17806556050182138859"
"6.69"	"2194.05099150141643077584"
"6.70"	"10643.46823148522865241613"
"6.71"	"457.18332658842573800203"
"6.72"	"323.77984621610683881550"
"6.73"	"8341.37191420477539579746"
"6.74"	"8253.46013759611493277834"
"6.75"	"2573.45609065155807261199"
"6.76"	"2948.69688385269121810130"
"6.77"	"2489.93929583164710692908"
"6.78"	"3379.92715499797652783470"
"6.79"	"2768.37717523269931266040"
"6.80"	"1736.86766491299069198050"
"6.81"	"11792.67907729664103597499"
"6.82"	"2065.83164710643464149028"
"6.83"	"1809.49817887494941292132"
"6.84"	"2519.56697693241602531336"
"6.85"	"11616.07851072440307637701"
"6.86"	"515.43504653986240399580"
"6.87"	"9472.03966005665722232782"
"6.88"	"14329.36462970457305025035"
"6.89"	"5243.54512343180898477211"
"6.90"	"3987.76203966005665637854"
"6.91"	"4813.11614730878187110005"
"6.92"	"11187.60420882233913147532"
"6.93"	"3602.46458923512747917875"
"6.94"	"21249.97571833265884579945"
"6.95"	"7691.49332254148118212429"
"6.96"	"2540.62322946175637298835"
"6.97"	"2563.26588425738567370357"
"6.98"	"30259.16632942128692587847"
"6.99"	"9.33225414811817073306"
"7.00"	"3487.17118575475516071825"
"7.01"	"13795.41076487252124935197"
"7.02"	"5465.53622015378389313095"
"7.03"	"4421.07244030756778741325"
"7.04"	"5939.97167138810198364000"
"7.05"	"14253.31040064751113032137"
"7.06"	"6026.59651962768110037735"
"7.07"	"2489.08943747470659775303"
"7.08"	"1875.43099959530554344124"
"7.09"	"1382.30675839740995448697"
"7.10"	"1902.60623229461756245125"
"7.11"	"6555.25698097936058300982"
"7.12"	"7095.19627681100768785950"
"7.13"	"3238.46216106839336215336"
"7.14"	"16387.29259409146094871678"
"7.15"	"2893.98624038850667774918"
"7.16"	"3666.10279239174423161959"
"7.17"	"6031.84945366248482314604"
"7.18"	"4229.08539053014973699118"
"7.19"	"12248.15054633751517453087"
"7.20"	"3528.95588830433023130349"
"7.21"	"16180.51800890327802530761"
"7.22"	"11161.23027114528531009656"
"7.23"	"5810.71226224200728386001"
"7.24"	"904.56495346013759629135"
"7.25"	"9136.02590044516390184220"
"7.26"	"5574.76325374342371547895"
"7.27"	"6158.10602994738971888520"
"7.28"	"3561.70781060299473856030"
"7.29"	"9115.35410764872521102344"
"7.30"	"7634.85633346823148208790"
"7.31"	"3847.59206798866855336278"
"7.32"	"9850.67583974099554782797"
"7.33"	"4117.08619991906110950230"
"7.34"	"2358.29623634156211888782"
"7.35"	"4452.03966005665722384251"
"7.36"	"3682.27438284095507729647"
"7.37"	"4911.92634560906515554535"
"7.38"	"2751.80089032780250961029"
"7.39"	"33836.66127074059085197474"
"7.40"	"18233.23755564548765874560"
"7.41"	"3147.04168352893565365370"
"7.42"	"3414.18049372723593527021"
"7.43"	"2544.96964791582355263848"
"7.44"	"13633.33063537029542697128"
"7.45"	"12203.42371509510319789875"
"7.46"	"1280.16997167138810270375"
"7.47"	"4486.60461351679481813435"
"7.48"	"15571.06029947389720600959"
"7.49"	"3567.45042492917847020535"
"7.50"	"4253.88101983002832892269"
"7.51"	"8474.44759206798866802514"
"7.52"	"7425.73047349251315206302"
"7.53"	"5108.04127883447996788358"
"7.54"	"4610.88628085795224573831"
"7.55"	"14474.43949817887494987582"
"7.56"	"1542.95022258195062652312"
"7.57"	"12327.68514771347632315914"
"7.58"	"5948.08174828004856368682"
"7.59"	"8933.58154593282072025023"
"7.60"	"9572.90165924726831410137"
"7.61"	"5530.23876972885471482048"
"7.62"	"4317.85511938486442636587"
"7.63"	"3262.93403480372318900793"
"7.64"	"1515.92067988668555107172"
"7.65"	"889.12990692027519178792"
"7.66"	"14578.34075273168757722751"
"7.67"	"13518.75758802104410977876"
"7.68"	"6690.68798057466612814665"
"7.69"	"1951.96681505463375225635"
"7.70"	"21077.21570214488061182523"
"7.71"	"8966.50748684743018868032"
"7.72"	"5468.93160663698907304929"
"7.73"	"13388.26790772966410412241"
"7.74"	"7225.53622015378389238262"
"7.75"	"2522.46458923512747829095"
"7.76"	"2638.35694050991501437060"
"7.77"	"10126.50343990287333182009"
"7.78"	"13439.09753136382031324489"
"7.79"	"17606.22015378389315968221"
"7.80"	"6083.15661675435046387857"
"7.81"	"16263.67057871307163173685"
"7.82"	"3323.58154593282072129226"
"7.83"	"12287.61634965600970956533"
"7.84"	"1653.51679481991096658881"
"7.85"	"7994.29380817482800307181"
"7.86"	"4991.04411169566976920223"
"7.87"	"14821.94253338729259535924"
"7.88"	"16875.02630513961958951390"
"7.89"	"14469.88668555240793081749"
"7.90"	"16625.07891541885875965521"
"7.91"	"11553.83650343990287407901"
"7.92"	"11701.75637393767705221044"
"7.93"	"12413.20922703358963985298"
"7.94"	"3266.73411574261432584620"
"7.95"	"8349.14609469850262988721"
"7.96"	"5863.60582760016187857460"
"7.97"	"15974.22905706191825324952"
"7.98"	"8748.91541885876163593412"
"7.99"	"12373.26993120194253173898"
"8.00"	"4563.86887899635774993821"
"8.01"	"18182.78429785511938609569"
"8.02"	"5753.88506677458518716988"
"8.03"	"6545.86402266288951660501"
"8.04"	"19438.15864022662889530239"
"8.05"	"5009.80169971671388154693"
"8.06"	"45897.57588021044111749497"
"8.07"	"20626.85957102387697317938"
"8.08"	"8037.99676244435451132139"
"8.09"	"23246.42250101173613948220"
"8.10"	"15688.99231080534196742998"
"8.11"	"16160.80129502225819501911"
"8.12"	"40639.13395386483204741961"
"8.13"	"4436.04613516794819809308"
"8.14"	"2245.54431404289761309953"
"8.15"	"10410.99554836098745477447"
"8.16"	"10037.41804937272359311455"
"8.17"	"3469.80169971671388079596"
"8.18"	"29823.84459732901659026525"
"8.19"	"3075.15176042088223317530"
"8.20"	"51113.29016592472682989832"
"8.21"	"10847.19951436665317655806"
"8.22"	"16098.00890327802509455542"
"8.23"	"4125.68191015783083722071"
"8.24"	"8625.30149736948603825400"
"8.25"	"7549.95548360987454373813"
"8.26"	"8192.92594091460947083029"
"8.27"	"2561.87778227438284022447"
"8.28"	"27559.87049777418049397223"
"8.29"	"21740.99554836098745402077"
"8.30"	"14525.63334682314852211918"
"8.31"	"12145.73856738162687009198"
"8.32"	"2905.20841764467826808484"
"8.33"	"4611.98704977741805006234"
"8.34"	"6730.11331444759207087856"
"8.35"	"24349.69647915823553480941"
"8.36"	"11276.87171185754755181354"
"8.37"	"10851.27478753541076607027"
"8.38"	"26604.99392958316470878960"
"8.39"	"7354.65398624038850789580"
"8.40"	"1885.41885876163496553529"
"8.41"	"20986.56819101578308384668"
"8.42"	"25336.41036017806555916960"
"8.43"	"3655.77903682719546680153"
"8.44"	"3738.24362606232294694323"
"8.45"	"39546.13516794819910570431"
"8.46"	"19188.39740995548360981335"
"8.47"	"8478.21529745042492990229"
"8.48"	"9008.49048968029138063507"
"8.49"	"35077.70538243626062303145"
"8.50"	"5487.38567381626871552801"
"8.51"	"14002.60623229461756534964"
"8.52"	"14204.40712262242007413455"
"8.53"	"35087.40186159449615829826"
"8.54"	"27886.68150546337515261211"
"8.55"	"4588.81829218939700486517"
"8.56"	"4705.21651153379198635182"
"8.57"	"7048.60380412788344740703"
"8.58"	"35481.97490894374747258245"
"8.59"	"3375.15176042088223213968"
"8.60"	"32773.28611898016997132133"
"8.61"	"22277.98057466612707711318"
"8.62"	"8873.56940509915013963520"
"8.63"	"9853.78389316066369725493"
"8.64"	"494.22905706191825086925"
"8.65"	"9825.90449210845811483522"
"8.66"	"2439.50627276406313189289"
"8.67"	"6442.80453257790368262698"
"8.68"	"20179.80169971671388202872"
"8.69"	"6401.13719142047753967176"
"8.70"	"19786.87575880210441095908"
"8.71"	"47411.05625252934034905598"
"8.72"	"21034.64993929583164584861"
"8.73"	"18361.48118170781060064500"
"8.74"	"38244.86442735734520455182"
"8.75"	"2273.20518008903278024623"
"8.76"	"17179.15014164305949096638"
"8.77"	"16395.84378794010521940861"
"8.78"	"12319.94738972076082658648"
"8.79"	"30767.93605827600161735042"
"8.80"	"4347.29259409146094589200"
"8.81"	"22881.52569809793605639543"
"8.82"	"15454.01052205584783551091"
"8.83"	"411.05220558478348820563"
"8.84"	"27135.30959125859975609939"
"8.85"	"8190.11736139214892544866"
"8.86"	"5265.77903682719546816256"
"8.87"	"21096.39417239983812112213"
"8.88"	"7599.18656414407122724953"
"8.89"	"8121.36382031566167481229"
"8.90"	"9583.21732092270336007546"
"8.91"	"6342.59813840550384450171"
"8.92"	"1373.39943342776203900199"
"8.93"	"12396.82719546742209672614"
"8.94"	"6893.09591258599757150421"
"8.95"	"4326.02590044516390201541"
"8.96"	"13135.97733711048158597024"
"8.97"	"31671.80493727235936884206"
"8.98"	"14969.67624443545123595595"
"8.99"	"52544.33832456495345953900"
"9.00"	"4300.06879805746661280643"
"9.01"	"11926.83528935653581676192"
"9.02"	"11826.74625657628490310104"
"9.03"	"18866.25252934034803628115"
"9.04"	"25085.26102792391744053812"
"9.05"	"11409.59125859975718095825"
"9.06"	"1304.43140428976123020852"
"9.07"	"12120.07284500202347261141"
"9.08"	"5364.98583569405099089809"
"9.09"	"14699.52246054229056769222"
"9.10"	"8709.28369081343585651033"
"9.11"	"17021.76446782679077443677"
"9.12"	"6016.79077296641036023442"
"9.13"	"5393.26588425738567552061"
"9.14"	"13036.11088628085795085272"
"9.15"	"1648.65236746256576265833"
"9.16"	"1344.51234318089842133977"
"9.17"	"21926.83124241197895600050"
"9.18"	"32072.92998785916633244634"
"9.19"	"13620.66774585188182855621"
"9.20"	"19324.88061513557264140560"
"9.21"	"20086.26871711857547680528"
"9.22"	"5322.14488061513557083885"
"9.23"	"12401.29097531363820105683"
"9.24"	"1113.91339538648320599391"
"9.25"	"10555.76689599352488681582"
"9.26"	"58324.94131930392553274041"
"9.27"	"16992.30675839740995680713"
"9.28"	"15365.00202347227843071593"
"9.29"	"6962.16511533791987191907"
"9.30"	"15593.56131121003642196770"
"9.31"	"9027.23188992310805349593"
"9.32"	"5569.92715499797652679430"
"9.33"	"21882.04775394577094234553"
"9.34"	"1117.81464993929583122337"
