"round_soy_yield11"	"soy_yield11_ha"
"3.26"	"9585.42290570619182576219"
"3.27"	"16294.49210845811412759516"
"3.28"	"25351.63091865641440736067"
"3.29"	"6966.76244435451234139463"
"3.30"	"32039.42938081748280324090"
"3.31"	"18406.60056657223796067156"
"3.32"	"19042.90975313638203377611"
"3.33"	"22923.63010926750303089728"
"3.34"	"19632.88547146904087417816"
"3.35"	"38055.69809793605827553985"
"3.36"	"40419.57102387697288377704"
"3.37"	"26839.38891137191420138588"
"3.38"	"25064.81181707810602847345"
"3.39"	"10607.87130716309186564438"
"3.40"	"11650.98745447187373724108"
"3.41"	"65975.92472683124240939616"
"3.42"	"14233.34277620396600583235"
"3.43"	"17573.67867260218535048412"
"3.44"	"40209.59530554431404195179"
"3.45"	"15823.01497369486038046329"
"3.46"	"31310.21044111695669717104"
"3.47"	"29502.60218535006070329540"
"3.48"	"53648.12626467017401739975"
"3.49"	"10087.40186159449615698974"
"3.50"	"4769.89477944152165195268"
"3.51"	"62680.67179279643869186780"
"3.52"	"17898.36908134358559226207"
"3.53"	"74553.74747065965195926145"
"3.54"	"27375.61311210036422381079"
"3.55"	"81362.58195062727640892803"
"3.56"	"33999.40105220558478614805"
"3.57"	"26873.11614730878186700225"
"3.58"	"26661.19384864427357251517"
"3.59"	"42111.45285309591258421666"
"3.60"	"39948.52286523674625453989"
"3.61"	"21351.87778227438284193339"
"3.62"	"87813.48037231889923407128"
"3.63"	"52262.79239174423309813112"
"3.64"	"30468.55119384864427286481"
"3.65"	"62527.22379603399433143393"
"3.66"	"47430.93484419263456022886"
"3.67"	"24957.13476325374342625632"
"3.68"	"22910.28733306353702901948"
"3.69"	"37947.99271549979765140401"
"3.70"	"32675.70619182517199138682"
"3.71"	"42689.53055443140428565680"
"3.72"	"19948.65236746256576238290"
"3.73"	"30524.62565762849048648598"
"3.74"	"39271.43261837312828992353"
"3.75"	"34935.48360987454472484546"
"3.76"	"59431.08053419668150346288"
"3.77"	"41034.94941319303925512173"
"3.78"	"37431.59854309995953256043"
"3.79"	"22958.01699716713881027373"
"3.80"	"16513.32658842573856625271"
"3.81"	"57958.99635774989883145070"
"3.82"	"21238.72925940914609554384"
"3.83"	"12133.28611898016997145117"
"3.84"	"13219.46985026305139604671"
"3.85"	"8681.30311614730878125992"
"3.86"	"33247.48684743019020352384"
"3.87"	"6151.97895588830433009879"
"3.88"	"33814.91299069202752176050"
"3.89"	"40672.95831647106434462072"
"3.90"	"16902.65074868474301808919"
"3.91"	"24938.54309995953055571231"
"3.92"	"10274.57304734925131428014"
"3.93"	"32119.87049777418049300611"
"3.94"	"9505.80331849453662342236"
"3.95"	"21654.78348846620801208203"
"3.96"	"24756.49129906920274979361"
"3.97"	"23820.75273168757588284145"
"3.98"	"10291.29097531363820373884"
"3.99"	"15046.38203156616754131978"
"4.00"	"9630.63537029542695131231"
"4.01"	"18876.96479158235532084102"
"4.02"	"12103.59773371104815474296"
"4.03"	"18895.19222986645083060879"
"4.04"	"30580.61513557264265523511"
"4.05"	"17790.47753945770942894552"
"4.06"	"11081.08053419668150453575"
"4.07"	"10159.67219749089437491531"
"4.08"	"37326.31728045325778815091"
"4.09"	"19443.63820315661675416450"
"4.10"	"17429.68029138000809229362"
"4.11"	"7950.57061918251719897695"
"4.12"	"12383.58559287737758116486"
"4.13"	"14194.79562929987859403388"
"4.14"	"16675.10319708619991893078"
"4.15"	"10580.92675030352084006605"
"4.16"	"1918.22339133953864891632"
"4.17"	"8486.99312019425333778782"
"4.18"	"15626.64103601780655533023"
"4.19"	"7286.99312019425333924086"
"4.20"	"5657.06596519627681053351"
"4.21"	"5657.68919465803318587241"
"4.22"	"39368.56738162687170881810"
"4.23"	"10041.02792391744232873912"
"4.24"	"31485.12343180898421628641"
"4.25"	"791.78065560501821112615"
"4.26"	"17294.00647511129097319381"
"4.27"	"3659.17847025495750655029"
"4.28"	"2523.56131121003642280173"
"4.29"	"19416.07041683528935397202"
"4.30"	"2826.77863213273978182517"
"4.31"	"4159.59125859975718374060"
"4.32"	"13953.85269121813031048917"
"4.33"	"2456.71388101983002816393"
"4.34"	"7948.38526912181303214024"
"4.35"	"2162.84500202347227860572"
"4.36"	"4771.48522865236746204629"
"4.37"	"816.80291380008093936665"
"4.38"	"6368.83447996762444288111"
"4.39"	"2817.72157021448806188866"
"4.40"	"2782.92594091460946931836"
"4.41"	"8579.40105220558478450818"
"4.42"	"3902.31889923108053376621"
"4.43"	"3711.33953864832051835321"
"4.44"	"3576.90004046944556866857"
"4.45"	"6028.03318494536625018183"
"4.47"	"1629.57102387697288625416"
"4.48"	"4497.17523269931201964595"
"4.49"	"16524.93322541481181660047"
"4.50"	"3742.39983812221772629581"
"4.52"	"4069.96357749898826329406"
"4.53"	"903.51679481991096670291"
"4.55"	"1958.14245244840145609119"
"4.56"	"1075.31363820315661726237"
"4.57"	"388.57952246054229082682"
"4.58"	"842.05584783488466170367"
"4.59"	"14.68231485228652357447"
"4.60"	"1269.62363415621206011923"
"4.61"	"4562.42411978955888183149"
"4.62"	"1940.96721974908943801134"
"4.63"	"3529.34844192634560990676"
"4.64"	"227.07405908539053044859"
"4.65"	"3014.74301902063941741576"
"4.67"	"1024.78753541076487224769"
"4.68"	"326.63698907324969615844"
"4.69"	"8773.35491703763658380026"
"4.72"	"56.76244435451234300361"
"4.73"	"562.65479562929987880784"
"4.75"	"1899.72076082557668950155"
"4.76"	"243.75556454876568141453"
"4.77"	"440.21044111695669777417"
"4.78"	"576.98097936058276005580"
"4.81"	"1956.24443545123431700311"
"4.82"	"2910.04856333468231568785"
"4.83"	"2221.27074059085390564973"
"4.85"	"121.91015783083771754916"
"4.89"	"254.64993929583164668550"
"4.90"	"1621.62687171185754765750"
"4.91"	"203.55726426547956269489"
"4.93"	"105.18413597733711033039"
"4.97"	"4.09550789154188589495"
"4.98"	"2081.57021448806151360539"
"4.99"	"25.91258599757183309186"
"5.01"	"27.81060299473897218138"
"5.06"	"1120.99150141643059526753"
"5.15"	"3992.84500202347227922834"
"5.23"	"62.37150951031970854978"
"5.27"	"833.65843787940105230757"
""	"5791826.32537434237142968711"
