"round_soy_yield13"	"soy_yield13_ha"
"2.69"	"7276.56009712666936521336"
"2.70"	"8256.08255766895993301869"
"2.71"	"25118.80210441116956579592"
"2.72"	"26896.76649129906920486021"
"2.73"	"10019.80169971671387774541"
"2.74"	"32894.50829623634156246549"
"2.75"	"22927.02144880615135612185"
"2.76"	"41379.50222581950627128555"
"2.77"	"24493.26993120194253323249"
"2.78"	"5453.68271954674221033707"
"2.79"	"34835.69809793605827457509"
"2.80"	"23372.61432618373128726683"
"2.81"	"27320.98745447187373465492"
"2.82"	"9143.20518008903278127876"
"2.83"	"27211.76446782679076930800"
"2.84"	"14144.31404289761230189359"
"2.85"	"28058.57142857142857119416"
"2.86"	"30956.74220963172804619889"
"2.87"	"34783.82840955078915502682"
"2.88"	"19530.29542695265074763351"
"2.89"	"25417.86726021853500679855"
"2.90"	"48263.16471064346418587241"
"2.91"	"56091.18980169971671074263"
"2.92"	"28638.44192634560906576254"
"2.93"	"37144.10360178065560645031"
"2.94"	"41378.80615135572642581280"
"2.95"	"46759.88668555240793506375"
"2.96"	"28020.78106029947389698005"
"2.97"	"22023.65439093484419351548"
"2.98"	"47356.73816268717118413863"
"2.99"	"13119.77337110481586333192"
"3.00"	"17509.80979360582760012271"
"3.01"	"30918.58356940509914833461"
"3.02"	"47989.25940914609469749414"
"3.03"	"34521.90611088628085983714"
"3.04"	"43500.54633751517604334281"
"3.05"	"23066.49129906920275488408"
"3.06"	"20265.33387292594091509396"
"3.07"	"29431.55807365439093775521"
"3.08"	"24731.72399838122217803352"
"3.09"	"46691.06839336301092224350"
"3.10"	"43062.91784702549575001867"
"3.11"	"36967.15095103197086380690"
"3.12"	"29729.51436665317685495172"
"3.13"	"18376.78672602185350079992"
"3.14"	"39267.28450020234722694407"
"3.15"	"10653.68271954674220918107"
"3.16"	"40439.35653581545932877095"
"3.17"	"31797.12666936462970259732"
"3.18"	"28456.97693241602590150289"
"3.19"	"18593.39538648320517842987"
"3.20"	"48596.50748684743018962992"
"3.21"	"19157.54755159854309967466"
"3.22"	"32495.44314042897611903816"
"3.23"	"27661.59044921084581319697"
"3.24"	"13843.11210036422501084110"
"3.25"	"10378.52286523674625751726"
"3.26"	"36719.07729664103601831417"
"3.27"	"16353.35491703763658221613"
"3.28"	"20539.20275192229866392488"
"3.29"	"15472.20153783893160676354"
"3.30"	"39664.40712262242006853545"
"3.31"	"29580.00809388911371528648"
"3.32"	"38735.02630513961959071991"
"3.33"	"13171.27478753541076613412"
"3.34"	"35867.83893160663699015195"
"3.35"	"12902.67907729664103861664"
"3.36"	"26669.68029138000809206493"
"3.37"	"17250.84176446782678767160"
"3.38"	"17084.42331040064751256642"
"3.39"	"5379.13395386483205103451"
"3.40"	"61943.43180898421691708051"
"3.41"	"29966.07446377984621730621"
"3.42"	"23474.35046539862403648539"
"3.43"	"13107.10238769728854711625"
"3.44"	"24166.59247268312424003954"
"3.45"	"21716.97693241602589622029"
"3.46"	"38516.60866046135167836198"
"3.47"	"31603.71914204775394567883"
"3.48"	"19184.79562929987859064937"
"3.49"	"36355.70619182517199267596"
"3.50"	"13639.70861999190611060534"
"3.51"	"27328.98421691622824558401"
"3.52"	"12260.34803723188992242616"
"3.53"	"17076.39012545528126494038"
"3.54"	"21083.90934844192634424872"
"3.55"	"12780.28733306353702914314"
"3.56"	"13884.22501011736139333006"
"3.57"	"24594.31404289761230078952"
"3.58"	"14084.31808984216916197559"
"3.59"	"12290.36422501011736086946"
"3.60"	"3440.22662889518413602761"
"3.61"	"44895.89639821934439598096"
"3.62"	"25332.91784702549575009288"
"3.63"	"2659.82598138405503800713"
"3.64"	"39366.06232294617563482800"
"3.65"	"12918.07770133549170406800"
"3.66"	"541.70781060299473877368"
"3.67"	"5677.73371104815864132134"
"3.68"	"39630.61513557264265543458"
"3.69"	"17800.78915418858761613363"
"3.70"	"26786.90004046944556735668"
"3.71"	"23622.24605422905706048482"
"3.72"	"9019.19870497774180555018"
"3.73"	"2177.74180493727235893962"
"3.74"	"3265.62120598947794362816"
"3.75"	"25920.46135167948199069165"
"3.76"	"21022.90165924726831694240"
"3.77"	"11882.84500202347227863669"
"3.78"	"2208.19506272764063056726"
"3.79"	"4520.30756778632132643481"
"3.80"	"5099.52650748684742936879"
"3.81"	"6987.44637798462161261691"
"3.82"	"20282.09227033589639905523"
"3.83"	"2663.80817482800485682187"
"3.84"	"10067.21165520032375349798"
"3.85"	"12276.08255766895993450634"
"3.86"	"15780.23876972885471422008"
"3.87"	"583.41157426143261800475"
"3.88"	"2865.43909348441926350821"
"3.89"	"41239.42533387292594003562"
"3.90"	"25782.78429785511938502412"
"3.91"	"3713.23350870093079597296"
"3.92"	"2390.46944556859571082434"
"3.93"	"20886.66531768514771240053"
"3.94"	"393.97005261027923962769"
"3.95"	"13620.06475111290975317046"
"3.96"	"1818.86685552407932055956"
"3.97"	"11845.28935653581546160386"
"3.98"	"2916.00971266693646256503"
"3.99"	"3355.13557264265479455185"
"4.00"	"4570.56657223796033856532"
"4.01"	"2756.22824767300687968228"
"4.02"	"6174.19263456090651438246"
"4.03"	"1454.08741400242816714661"
"4.04"	"2408.04937272359368706871"
"4.05"	"7425.15580736543909337477"
"4.06"	"1450.49372723593686598979"
"4.07"	"22391.04006475111290865847"
"4.08"	"2420.40874140024281698141"
"4.09"	"287.47065965196276785921"
"4.10"	"361.68352893565358181783"
"4.11"	"2349.52650748684743035829"
"4.12"	"5531.47713476325374577698"
"4.13"	"9520.18615944961554095263"
"4.14"	"2363.70295426952650753862"
"4.15"	"6529.94334277620396657225"
"4.16"	"1641.09267503035208428385"
"4.17"	"8456.71388101983002749878"
"4.18"	"2265.11129097531363947492"
"4.19"	"147.80250910562525310153"
"4.20"	"4732.79643868878996435145"
"4.21"	"5405.23674625657628384981"
"4.22"	"3589.32011331444759264130"
"4.23"	"2242.24200728450020210940"
"4.24"	"19732.08417644678267758101"
"4.25"	"6108.61594496155402698622"
"4.28"	"10416.15135572642654742089"
"4.29"	"4737.54755159854310027532"
"4.30"	"22.90975313638203161741"
"4.31"	"357.60016187778227455773"
"4.32"	"7078.37312828814245329102"
"4.34"	"2089.59530554431404200428"
"4.35"	"34.50424929178470263783"
"4.36"	"1291.88182921893970045252"
"4.38"	"29.31606636989073251146"
"4.39"	"1531.05220558478348910479"
"4.40"	"1547.89963577498988227594"
"4.41"	"2569.45366248482395783335"
"4.42"	"3.01902063941723998101"
"4.43"	"281.99919061108862846429"
"4.45"	"34.09146094698502629658"
"4.46"	"299.26750303520841748384"
"4.48"	"444.45568595710238807070"
"4.49"	"104.18049372723593680838"
"4.51"	"125.36624848239579106475"
"4.53"	"1.10886280857952246054"
"4.54"	"21.42452448401456907968"
"4.55"	"1492.16511533791986998327"
"4.56"	"107.66491299069202760663"
"4.58"	"24.40712262242007283045"
"4.59"	"120.06879805746661258571"
"4.62"	"550.72440307567786267685"
"4.63"	"2605.17604208822339030414"
"4.65"	"498.71307163091865666550"
"4.69"	"1709.66410360178065552620"
"4.70"	"662.89761230271145264161"
"4.73"	"39.42938081748280033464"
"4.77"	"198.29623634156212085243"
"4.80"	"204.42735734520437041112"
"4.81"	"247.33711048158640212999"
"4.87"	"131.49332254148118196613"
"4.89"	"9.99999999999999989165"
"4.94"	"1069.40914609469850267692"
"4.96"	"30.74059085390530151708"
""	"5657741.32335087009298499446"
