"fips"	"soy_yield14_ha"	"round_soy_yield14"
"IA003"	"0.06475111290975313638"	"3.04"
"IA003"	"0.06475111290975313638"	"3.09"
"IA003"	"0.06475111290975313638"	"3.86"
"IA003"	"0.06475111290975313639"	"3.94"
"IA003"	"0.07689194658033184945"	"2.66"
"IA003"	"0.08903278025091056253"	"3.40"
"IA003"	"0.10926750303520841764"	"2.86"
"IA003"	"0.10926750303520841764"	"2.99"
"IA003"	"0.13354917037636584378"	"3.63"
"IA003"	"0.17401861594496155403"	"2.39"
"IA003"	"0.18615944961554026709"	"3.46"
"IA003"	"0.23472278429785511938"	"3.50"
"IA003"	"0.33589639821934439498"	"3.77"
"IA003"	"0.57061918251719951438"	"3.87"
"IA003"	"11.57830837717523274112"	"1.75"
"IA003"	"13.19708619991906110161"	"3.33"
"IA003"	"64.47996762444354515616"	"3.07"
"IA003"	"77.56373937677053812445"	"3.69"
"IA003"	"91.93443949817887486971"	"3.14"
"IA003"	"119.82598138405503855152"	"2.36"
"IA003"	"172.44030756778632119315"	"2.30"
"IA003"	"178.82638607851072446343"	"2.17"
"IA003"	"183.96195872116552049241"	"2.01"
"IA003"	"206.66127074059085409777"	"2.65"
"IA003"	"227.13476325374342375183"	"3.82"
"IA003"	"277.15904492108458117402"	"2.78"
"IA003"	"351.09267503035208411847"	"2.85"
"IA003"	"387.38567381626871708265"	"4.46"
"IA003"	"595.45123431808984191650"	"4.04"
"IA003"	"681.45285309591258621892"	"4.11"
"IA003"	"735.37029542695265159723"	"2.59"
"IA003"	"754.10360178065560557409"	"2.10"
"IA003"	"976.56819101578308376304"	"3.20"
"IA003"	"1185.40671792796438672193"	"3.62"
"IA003"	"1294.57304734925131525143"	"3.01"
"IA003"	"1318.07365439093484394480"	"4.24"
"IA003"	"1461.67138810198300231163"	"3.49"
"IA003"	"1793.99028733306353652976"	"3.98"
"IA003"	"1975.52812626467017418463"	"3.56"
"IA003"	"2448.11817078106029971799"	"2.72"
"IA003"	"2656.92432213678672563004"	"3.23"
"IA003"	"4145.71833265884257594642"	"4.17"
"IA003"	"5604.94536624848239639119"	"3.75"
"IA003"	"32230.91460946985026436250"	""
"IA005"	"0.00000000000000000000"	"4.16"
"IA005"	"0.01214083367057871307"	"3.88"
"IA005"	"0.02023472278429785512"	"3.53"
"IA005"	"0.02428166734115742614"	"1.85"
"IA005"	"0.02428166734115742614"	"3.20"
"IA005"	"0.02832861189801699717"	"3.78"
"IA005"	"0.11331444759206798867"	"3.44"
"IA005"	"0.94293808174828004857"	"4.22"
"IA005"	"1.14528530959125859976"	"3.02"
"IA005"	"1.38405503844597329016"	"3.77"
"IA005"	"1.51760420882233913395"	"3.95"
"IA005"	"1.73209227033589639820"	"3.85"
"IA005"	"4.16430594900849858515"	"3.09"
"IA005"	"4.42331040064751104942"	"1.99"
"IA005"	"5.36220153783893161539"	"1.82"
"IA005"	"5.94900849858356940511"	"2.85"
"IA005"	"6.88385269121813035444"	"2.40"
"IA005"	"10.65560501821125054318"	"2.57"
"IA005"	"12.87333063537029544036"	"2.33"
"IA005"	"16.93241602590044525306"	"4.01"
"IA005"	"17.60825576689599350236"	"2.61"
"IA005"	"19.65600971266693649217"	"2.26"
"IA005"	"19.98381222177256165932"	"2.16"
"IA005"	"21.07244030756778628908"	"1.68"
"IA005"	"22.44435451234318093367"	"3.40"
"IA005"	"51.52974504249291791060"	"2.81"
"IA005"	"56.91622824767300702632"	"2.50"
"IA005"	"65.49979765277215696161"	"3.26"
"IA005"	"66.66936462970457311802"	"3.91"
"IA005"	"71.60259004451639012259"	"1.58"
"IA005"	"71.92634560906515582641"	"2.09"
"IA005"	"80.35208417644678269952"	"3.19"
"IA005"	"126.00971266693646281899"	"2.23"
"IA005"	"129.57507082152974516452"	"3.16"
"IA005"	"146.69364629704573047018"	"2.74"
"IA005"	"165.01011736139214887144"	"3.43"
"IA005"	"171.22622420072845003761"	"2.68"
"IA005"	"300.79320113314447590875"	"3.74"
"IA005"	"345.74261432618373150691"	"3.57"
"IA005"	"354.56495346013759637526"	"3.67"
"IA005"	"365.37838931606637015880"	"3.94"
"IA005"	"1246.19182517199514399991"	"3.84"
"IA005"	"1295.58478348846620842103"	"3.33"
"IA005"	"1989.95143666531768467501"	"3.60"
"IA005"	"2283.00687980574666071042"	"3.50"
"IA005"	"24518.74544718737353312426"	""
"IA007"	"0.00404694455685957102"	"2.02"
"IA007"	"0.00404694455685957102"	"2.46"
"IA007"	"0.00809388911371914204"	"3.89"
"IA007"	"0.01214083367057871307"	"2.90"
"IA007"	"0.01618777822743828410"	"3.67"
"IA007"	"0.02023472278429785512"	"2.36"
"IA007"	"0.04046944556859571024"	"3.46"
"IA007"	"0.04451639012545528126"	"0.67"
"IA007"	"0.04856333468231485229"	"2.58"
"IA007"	"0.04856333468231485229"	"3.18"
"IA007"	"0.05261027923917442331"	"2.96"
"IA007"	"0.10926750303520841764"	"2.18"
"IA007"	"0.21044111695669769324"	"3.79"
"IA007"	"0.26305139619587211655"	"2.86"
"IA007"	"0.26305139619587211656"	"3.78"
"IA007"	"0.40874140024281667341"	"3.95"
"IA007"	"0.51800890327802509105"	"3.65"
"IA007"	"0.69202751922298664508"	"2.55"
"IA007"	"1.38810198300283286118"	"3.71"
"IA007"	"2.08417644678267904791"	"2.32"
"IA007"	"2.98664508296236341563"	"1.84"
"IA007"	"4.27357345204370698186"	"2.34"
"IA007"	"13.86078510724403075404"	"4.40"
"IA007"	"25.18008903278025092858"	"3.96"
"IA007"	"25.62929987859166323465"	"3.52"
"IA007"	"26.97693241602590048235"	"2.28"
"IA007"	"36.46297045730473480018"	"2.85"
"IA007"	"36.53986240388506695125"	"3.80"
"IA007"	"50.65155807365439086692"	"3.45"
"IA007"	"55.94900849858356948152"	"1.74"
"IA007"	"59.49008498583569417922"	"4.75"
"IA007"	"61.10481586402266284535"	"3.64"
"IA007"	"62.69526507486847442908"	"2.19"
"IA007"	"69.85835694050991499474"	"2.12"
"IA007"	"71.56212059894779447175"	"3.74"
"IA007"	"74.90084985835694035984"	"1.96"
"IA007"	"115.47956292998785917141"	"2.06"
"IA007"	"183.20922703358963957718"	"3.23"
"IA007"	"200.93079724807770127310"	"2.91"
"IA007"	"213.01902063941723990458"	"4.31"
"IA007"	"260.82962363415621217227"	"3.17"
"IA007"	"261.42452448401456886802"	"3.14"
"IA007"	"267.32901659247268305583"	"3.01"
"IA007"	"289.01254552812626448004"	"4.47"
"IA007"	"301.46094698502630523127"	"4.18"
"IA007"	"313.74342371509510333294"	"3.86"
"IA007"	"317.36543909348441891076"	"2.69"
"IA007"	"352.71145285309591292335"	"3.07"
"IA007"	"508.54309995953055481905"	"2.63"
"IA007"	"621.53783893160663740861"	"4.09"
"IA007"	"653.48037231889923143404"	"3.58"
"IA007"	"884.95750708215297377446"	"4.02"
"IA007"	"929.01254552812626490232"	"2.57"
"IA007"	"2464.22905706191825040579"	"2.41"
"IA007"	"3285.89235127478753549234"	"3.36"
"IA007"	"5059.02873330635370242274"	"3.29"
"IA007"	"15943.81222177256171484839"	""
"IA009"	"0.00404694455685957102"	"2.52"
"IA009"	"0.00404694455685957102"	"4.46"
"IA009"	"0.02428166734115742614"	"4.14"
"IA009"	"0.03237555645487656819"	"3.57"
"IA009"	"0.06475111290975313638"	"2.96"
"IA009"	"0.08498583569405099150"	"2.83"
"IA009"	"0.12140833670578713072"	"3.25"
"IA009"	"0.14973694860380412788"	"2.81"
"IA009"	"0.16997167138810198300"	"3.54"
"IA009"	"0.32375556454876568191"	"3.05"
"IA009"	"0.32780250910562525294"	"4.17"
"IA009"	"0.36422501011736139215"	"3.80"
"IA009"	"0.68393363010926750303"	"3.70"
"IA009"	"0.91460946985026305140"	"4.21"
"IA009"	"3.36301092675030353812"	"4.02"
"IA009"	"3.9457709429380818"	"2.71"
"IA009"	"4.90084985835694050741"	"3.33"
"IA009"	"7.12666936462970454901"	"3.91"
"IA009"	"43.00283286118980172739"	"4.12"
"IA009"	"54.75515985430999597474"	"2.32"
"IA009"	"79.11371914204775387064"	"3.48"
"IA009"	"126.79481991096721954542"	"4.34"
"IA009"	"130.45325779036827150379"	"3.41"
"IA009"	"163.53298259813840544470"	"2.47"
"IA009"	"186.24443545123431783098"	"4.42"
"IA009"	"202.15702144880615140330"	"3.15"
"IA009"	"210.59894779441521651772"	"2.06"
"IA009"	"282.99069202751922323510"	"3.00"
"IA009"	"294.31808984216916223884"	"3.60"
"IA009"	"306.71388101983002851684"	"2.40"
"IA009"	"384.81586402266288917512"	"4.27"
"IA009"	"415.57264265479562923615"	"2.55"
"IA009"	"504.60137596114933223929"	"2.66"
"IA009"	"510.98745447187373553061"	"3.26"
"IA009"	"640.97936058276001626048"	"2.73"
"IA009"	"847.63253743423715079676"	"4.53"
"IA009"	"892.37960339943342806369"	"3.82"
"IA009"	"1894.88061513557264296655"	"4.20"
"IA009"	"2370.76487252124645924031"	"2.88"
"IA009"	"2447.61230271145285298555"	"3.52"
"IA009"	"7816.75839740995548456455"	"3.93"
"IA009"	"10284.62565762849048956049"	"3.75"
"IA009"	"11928.13435855928773894831"	"4.08"
"IA009"	"49631.10481586402266044022"	""
"IA011"	"0.00000000000000000000"	"3.11"
"IA011"	"0.00000000000000000000"	"3.75"
"IA011"	"0.00000000000000000000"	"4.00"
"IA011"	"0.00404694455685957102"	"0.52"
"IA011"	"0.00404694455685957102"	"2.92"
"IA011"	"0.00404694455685957102"	"2.95"
"IA011"	"0.01214083367057871307"	"2.97"
"IA011"	"0.01618777822743828410"	"2.01"
"IA011"	"0.01618777822743828410"	"3.88"
"IA011"	"0.03642250101173613921"	"3.57"
"IA011"	"0.04856333468231485228"	"3.54"
"IA011"	"0.08903278025091056252"	"3.82"
"IA011"	"0.12950222581950627275"	"3.64"
"IA011"	"0.20639417239983812221"	"2.12"
"IA011"	"0.49372723593686766492"	"3.61"
"IA011"	"0.53014973694860380413"	"3.14"
"IA011"	"0.63537029542695265075"	"4.07"
"IA011"	"0.93889113719142047755"	"3.78"
"IA011"	"1.7644678267907730"	"3.89"
"IA011"	"3.34682314852286523246"	"4.15"
"IA011"	"11.60259004451639016706"	"1.18"
"IA011"	"14.42735734520437063468"	"2.26"
"IA011"	"19.10562525293403482671"	"1.76"
"IA011"	"20.18615944961554030732"	"2.87"
"IA011"	"30.27923917442331030978"	"1.29"
"IA011"	"31.86564144071226238894"	"2.44"
"IA011"	"32.94212869283690816315"	"2.58"
"IA011"	"58.24767300687980587750"	"1.40"
"IA011"	"75.94496155402670988844"	"1.86"
"IA011"	"77.38972076082557651423"	"2.76"
"IA011"	"83.35087009307972484431"	"1.97"
"IA011"	"97.92796438688789960898"	"2.37"
"IA011"	"137.37757992715499796847"	"2.65"
"IA011"	"161.75232699312019420260"	"2.94"
"IA011"	"163.17685147713476314171"	"3.58"
"IA011"	"166.27276406313233519229"	"2.47"
"IA011"	"186.17968433832456488507"	"2.83"
"IA011"	"194.01861594496155392167"	"1.94"
"IA011"	"274.09955483609874554892"	"2.04"
"IA011"	"281.17766086604613575244"	"3.91"
"IA011"	"312.48887090246863615467"	"3.05"
"IA011"	"316.45082962363415617819"	"2.98"
"IA011"	"350.67583974099554846995"	"2.33"
"IA011"	"402.43221367867260253014"	"3.23"
"IA011"	"504.66208012950222632228"	"3.51"
"IA011"	"540.15783083771752327855"	"3.15"
"IA011"	"553.34277620396600544404"	"2.54"
"IA011"	"584.48401456900040530117"	"3.26"
"IA011"	"863.55321732092270331089"	"3.33"
"IA011"	"914.45163901254552819482"	"3.12"
"IA011"	"1278.84662080129502224728"	"3.73"
"IA011"	"2603.02306758397409974637"	"3.94"
"IA011"	"3377.00930797248077664780"	"3.37"
"IA011"	"4262.59813840550384445095"	"3.55"
"IA011"	"5120.06879805746661127262"	"3.44"
"IA011"	"7582.83690813435855914808"	"3.84"
"IA011"	"8751.23027114528531075325"	"3.66"
"IA011"	"11587.53136382031566293648"	"3.62"
"IA011"	"14101.43261837312828760151"	"3.76"
"IA011"	"76351.56616754350464938017"	""
"IA013"	"0.00000000000000000000"	"3.63"
"IA013"	"0.00404694455685957102"	"3.36"
"IA013"	"0.00404694455685957102"	"3.40"
"IA013"	"0.01214083367057871307"	"3.80"
"IA013"	"0.02023472278429785512"	"1.92"
"IA013"	"0.02023472278429785512"	"3.66"
"IA013"	"0.02428166734115742614"	"1.94"
"IA013"	"0.03237555645487656819"	"3.12"
"IA013"	"0.03642250101173613921"	"1.95"
"IA013"	"0.06475111290975313637"	"2.79"
"IA013"	"0.06475111290975313638"	"2.35"
"IA013"	"0.06475111290975313638"	"3.09"
"IA013"	"0.08903278025091056253"	"2.84"
"IA013"	"0.08903278025091056253"	"3.10"
"IA013"	"0.09307972480777013354"	"3.60"
"IA013"	"0.09307972480777013355"	"2.78"
"IA013"	"0.12140833670578713072"	"3.62"
"IA013"	"0.13759611493322541481"	"3.27"
"IA013"	"0.20639417239983812222"	"3.55"
"IA013"	"0.84581141238365034399"	"3.51"
"IA013"	"1.6471064346418454"	"3.22"
"IA013"	"3.71509510319708617058"	"3.76"
"IA013"	"3.72723593686766490000"	"4.12"
"IA013"	"5.01821125050586809433"	"3.94"
"IA013"	"10.33589639821934444735"	"1.74"
"IA013"	"15.65358154593282071109"	"3.98"
"IA013"	"18.44597329016592473904"	"2.64"
"IA013"	"19.50627276406313231728"	"3.21"
"IA013"	"35.66572237960339943388"	"1.47"
"IA013"	"42.15297450424929160980"	"2.97"
"IA013"	"52.28652367462565750900"	"1.34"
"IA013"	"55.88021044111695651865"	"1.87"
"IA013"	"62.07203561311210063527"	"2.71"
"IA013"	"76.61270740590853897205"	"1.24"
"IA013"	"89.10562525293403468523"	"2.47"
"IA013"	"131.01983002832861200083"	"3.04"
"IA013"	"147.19142047753945792314"	"2.57"
"IA013"	"147.56778632132739765781"	"2.24"
"IA013"	"194.76730068798057456729"	"2.74"
"IA013"	"205.70619182517199535443"	"2.54"
"IA013"	"232.13273978146499395950"	"2.94"
"IA013"	"238.73735329825981420695"	"3.48"
"IA013"	"351.08053419668150580085"	"2.87"
"IA013"	"378.33265884257385666613"	"1.40"
"IA013"	"455.20437070012140865720"	"1.91"
"IA013"	"571.93039255362201536520"	"1.97"
"IA013"	"671.24645892351274786305"	"3.11"
"IA013"	"696.57223796033994263268"	"3.44"
"IA013"	"811.79279643868879013927"	"3.38"
"IA013"	"947.52326993120194234287"	"3.88"
"IA013"	"1106.51153379198704930867"	"2.04"
"IA013"	"1131.20598947794415226187"	"3.54"
"IA013"	"1177.68110076891946574094"	"2.81"
"IA013"	"1255.54836098745447163226"	"3.34"
"IA013"	"2001.87778227438284055576"	"3.14"
"IA013"	"2845.12747875354107616952"	"3.81"
"IA013"	"3142.19749089437474779252"	"3.61"
"IA013"	"3530.59490084985835658206"	"3.78"
"IA013"	"3545.85997571833265746825"	"3.71"
"IA013"	"14563.99028733306353651317"	"3.64"
"IA013"	"61120.60704168352893645556"	""
"IA015"	"0.00000000000000000000"	"3.20"
"IA015"	"0.00000000000000000000"	"3.67"
"IA015"	"0.01618777822743828410"	"3.52"
"IA015"	"0.02428166734115742614"	"3.02"
"IA015"	"0.02832861189801699717"	"2.95"
"IA015"	"0.02832861189801699717"	"3.49"
"IA015"	"0.04046944556859571024"	"3.23"
"IA015"	"0.04046944556859571024"	"3.30"
"IA015"	"0.04856333468231485229"	"3.46"
"IA015"	"0.05261027923917442331"	"2.84"
"IA015"	"0.05261027923917442331"	"3.87"
"IA015"	"0.05665722379603399433"	"1.96"
"IA015"	"0.07284500202347227843"	"2.92"
"IA015"	"0.12140833670578713072"	"3.66"
"IA015"	"0.14164305949008498583"	"3.59"
"IA015"	"0.18211250505868069607"	"3.69"
"IA015"	"0.20234722784297855119"	"3.76"
"IA015"	"0.35613112100364225010"	"3.56"
"IA015"	"0.39660056657223796032"	"3.64"
"IA015"	"1.17766086604613516795"	"3.00"
"IA015"	"17.55564548765681924523"	"2.97"
"IA015"	"20.38041278834479970539"	"2.39"
"IA015"	"25.08296236341562118688"	"2.63"
"IA015"	"29.17847025495750710762"	"1.77"
"IA015"	"32.43626062322946167987"	"1.13"
"IA015"	"36.48320518008903261251"	"1.84"
"IA015"	"61.16552003237555640158"	"2.56"
"IA015"	"72.58599757183326577623"	"1.94"
"IA015"	"95.33387292594091457774"	"3.85"
"IA015"	"101.74423310400647490284"	"2.18"
"IA015"	"115.77498988263860767794"	"2.52"
"IA015"	"128.82233913395386483691"	"2.05"
"IA015"	"133.60987454471873745159"	"2.01"
"IA015"	"139.92715499797652785301"	"2.66"
"IA015"	"150.12140833670578704568"	"3.27"
"IA015"	"226.47511129097531386255"	"3.24"
"IA015"	"270.63132335087009317941"	"3.10"
"IA015"	"448.24362606232294615487"	"1.91"
"IA015"	"498.29218939700526059480"	"3.07"
"IA015"	"599.40914609469850260847"	"2.90"
"IA015"	"621.82112505058680732002"	"3.58"
"IA015"	"863.01902063941723920517"	"3.17"
"IA015"	"956.31323350870093144111"	"3.41"
"IA015"	"1196.43868878996357711081"	"2.83"
"IA015"	"1509.76527721570214517202"	"3.68"
"IA015"	"2165.83569405099150173447"	"3.34"
"IA015"	"3104.90084985835694045355"	"3.61"
"IA015"	"4827.83488466208012904045"	"3.72"
"IA015"	"10276.04208822339133916028"	"3.44"
"IA015"	"12045.13961958721165526923"	"3.51"
"IA015"	"68602.46863617968433726311"	""
"IA017"	"0.00000000000000000000"	"1.74"
"IA017"	"0.00404694455685957102"	"3.34"
"IA017"	"0.01214083367057871307"	"2.81"
"IA017"	"0.01618777822743828409"	"3.63"
"IA017"	"0.01618777822743828410"	"2.82"
"IA017"	"0.02832861189801699717"	"0.50"
"IA017"	"0.05261027923917442331"	"2.31"
"IA017"	"0.06070416835289356536"	"2.99"
"IA017"	"0.06070416835289356536"	"3.54"
"IA017"	"0.06475111290975313638"	"2.62"
"IA017"	"0.06475111290975313638"	"2.93"
"IA017"	"0.06475111290975313638"	"3.46"
"IA017"	"0.08093889113719142048"	"3.21"
"IA017"	"0.10522055847834884662"	"2.54"
"IA017"	"0.12950222581950627276"	"1.77"
"IA017"	"0.17806556050182112505"	"3.64"
"IA017"	"0.20234722784297855119"	"3.90"
"IA017"	"0.31566167543504653986"	"1.17"
"IA017"	"0.40064751112909753136"	"2.87"
"IA017"	"0.45730473492513152570"	"2.37"
"IA017"	"0.58680696074463779846"	"3.80"
"IA017"	"0.76487252124645892351"	"3.61"
"IA017"	"0.84581141238365034399"	"3.48"
"IA017"	"1.3719142047753946"	"2.56"
"IA017"	"2.06798866855524083136"	"1.18"
"IA017"	"2.36746256576284904897"	"1.60"
"IA017"	"2.7762039660056657"	"1.33"
"IA017"	"3.5896398219344395"	"3.41"
"IA017"	"5.03439902873330636288"	"2.32"
"IA017"	"6.74625657628490491437"	"3.70"
"IA017"	"10.19020639417239979163"	"1.21"
"IA017"	"10.76487252124645894132"	"2.88"
"IA017"	"13.15661675435046535965"	"1.34"
"IA017"	"17.60420882233913400771"	"1.83"
"IA017"	"17.82274382840955077665"	"1.27"
"IA017"	"26.58033184945366248770"	"2.55"
"IA017"	"27.91987049777418055823"	"2.29"
"IA017"	"34.51639012545528117624"	"3.20"
"IA017"	"70.36827195467422091900"	"2.61"
"IA017"	"85.53622015378389333369"	"3.01"
"IA017"	"129.29178470254957498877"	"2.45"
"IA017"	"167.45851881829218912795"	"3.82"
"IA017"	"233.90530149736948585398"	"1.90"
"IA017"	"247.67705382436260578463"	"3.37"
"IA017"	"278.48239579117766086808"	"3.73"
"IA017"	"320.79724807770133581376"	"2.84"
"IA017"	"389.95548360987454473683"	"2.94"
"IA017"	"501.78874949413193046287"	"3.76"
"IA017"	"508.18292189397005220681"	"2.78"
"IA017"	"637.96033994334277599168"	"1.99"
"IA017"	"642.03561311210036439424"	"3.04"
"IA017"	"921.38000809388911402569"	"3.10"
"IA017"	"921.53379198704977756344"	"2.48"
"IA017"	"1356.24848239579117701241"	"3.27"
"IA017"	"3927.00930797248077795709"	"3.50"
"IA017"	"5117.56373937677053711692"	"3.66"
"IA017"	"5369.95548360987454352641"	"3.56"
"IA017"	"7387.52326993120194102052"	"3.60"
"IA017"	"50774.84823957911776744577"	""
"IA019"	"0.00000000000000000000"	"3.61"
"IA019"	"0.00000000000000000000"	"3.66"
"IA019"	"0.01618777822743828410"	"3.38"
"IA019"	"0.02023472278429785512"	"3.73"
"IA019"	"0.02428166734115742614"	"1.18"
"IA019"	"0.02428166734115742614"	"1.32"
"IA019"	"0.02832861189801699716"	"3.58"
"IA019"	"0.06879805746661270741"	"1.94"
"IA019"	"0.08498583569405099150"	"3.92"
"IA019"	"0.09307972480777013355"	"1.38"
"IA019"	"0.10926750303520841764"	"3.78"
"IA019"	"0.15783083771752326993"	"3.95"
"IA019"	"1.37191420477539462614"	"3.56"
"IA019"	"1.9830028328611898"	"2.22"
"IA019"	"7.15904492108458111908"	"2.42"
"IA019"	"17.03763658437879406637"	"2.86"
"IA019"	"20.27923917442331035904"	"1.85"
"IA019"	"21.75232699312019431764"	"1.34"
"IA019"	"24.03075677863213271954"	"1.28"
"IA019"	"24.12788344799676256580"	"2.76"
"IA019"	"25.76689599352488866423"	"3.46"
"IA019"	"37.04977741804937279188"	"1.78"
"IA019"	"39.92310805341966832288"	"2.59"
"IA019"	"49.90692027519222966987"	"3.30"
"IA019"	"52.29866450829623634852"	"3.87"
"IA019"	"54.28571428571428561300"	"3.77"
"IA019"	"64.18858761634965587141"	"1.45"
"IA019"	"75.41885876163496567781"	"1.41"
"IA019"	"83.63415621205989458191"	"2.35"
"IA019"	"117.53541076487252131200"	"1.24"
"IA019"	"119.10562525293403475871"	"3.80"
"IA019"	"125.23269931201942550496"	"3.13"
"IA019"	"156.06636989073249673588"	"2.96"
"IA019"	"174.81181707810603006566"	"2.19"
"IA019"	"215.53622015378389266407"	"2.25"
"IA019"	"228.80615135572642675279"	"2.69"
"IA019"	"321.29097531363820317718"	"1.95"
"IA019"	"350.61108862808579557395"	"2.52"
"IA019"	"355.83569405099150192366"	"1.92"
"IA019"	"457.36139214892755999943"	"3.36"
"IA019"	"705.98947794415216520142"	"3.03"
"IA019"	"1473.43990287333063585962"	"2.02"
"IA019"	"1508.92351274787535417534"	"3.53"
"IA019"	"1693.04734925131525693562"	"2.79"
"IA019"	"2217.68919465803318549396"	"3.60"
"IA019"	"2532.86118980169971693523"	"3.09"
"IA019"	"3525.48765681910157806425"	"3.70"
"IA019"	"18422.85714285714285831038"	"3.63"
"IA019"	"81385.99352488870901952156"	""
"IA021"	"0.00000000000000000000"	"2.85"
"IA021"	"0.00000000000000000000"	"3.90"
"IA021"	"0.00404694455685957102"	"2.79"
"IA021"	"0.00404694455685957102"	"3.07"
"IA021"	"0.00404694455685957102"	"3.56"
"IA021"	"0.00404694455685957102"	"3.63"
"IA021"	"0.00404694455685957102"	"3.82"
"IA021"	"0.01214083367057871307"	"1.88"
"IA021"	"0.01214083367057871307"	"2.92"
"IA021"	"0.01214083367057871307"	"3.31"
"IA021"	"0.02023472278429785512"	"3.14"
"IA021"	"0.03642250101173613921"	"2.13"
"IA021"	"0.07284500202347227843"	"2.56"
"IA021"	"0.24281667341157426144"	"3.85"
"IA021"	"0.34399028733306353703"	"4.00"
"IA021"	"0.35208417644678267908"	"3.74"
"IA021"	"0.37231889923108053420"	"3.53"
"IA021"	"1.46904087414002428168"	"3.40"
"IA021"	"2.44435451234318085751"	"3.24"
"IA021"	"19.20275192229866449879"	"1.10"
"IA021"	"20.19425333872925927708"	"2.50"
"IA021"	"39.25131525698097931699"	"1.70"
"IA021"	"39.55078915418858756973"	"1.13"
"IA021"	"45.27316875758802104323"	"3.27"
"IA021"	"78.85876163496560091543"	"2.33"
"IA021"	"96.50748684743019025470"	"3.64"
"IA021"	"96.69364629704573043003"	"2.84"
"IA021"	"123.69890732496964782667"	"3.87"
"IA021"	"162.03966005665722368560"	"2.40"
"IA021"	"175.39862403885066748907"	"1.80"
"IA021"	"241.15742614326183775304"	"2.90"
"IA021"	"287.71347632537434292286"	"2.94"
"IA021"	"299.27964386887899661911"	"1.90"
"IA021"	"311.16956697693241608167"	"2.77"
"IA021"	"386.26467017401861600398"	"2.67"
"IA021"	"479.74504249291784690304"	"3.60"
"IA021"	"572.73573452043707011107"	"3.17"
"IA021"	"624.74301902063941773974"	"2.60"
"IA021"	"1040.46539862403885096291"	"3.04"
"IA021"	"1048.19910967219749093605"	"3.10"
"IA021"	"1069.35248887090246917652"	"3.00"
"IA021"	"1318.94374747065965168135"	"2.74"
"IA021"	"1923.30635370295426936563"	"3.20"
"IA021"	"4648.91946580331849465572"	"3.37"
