"round_soy_yield14"	"soy_yield14_ha"
"3.22"	"22490.97531363820315520023"
"3.23"	"19146.31323350870093049240"
"3.24"	"44486.07041683528935603545"
"3.25"	"36107.94010522055847670467"
"3.26"	"15443.28611898016997341021"
"3.27"	"4723.59773371104815727516"
"3.28"	"16964.54067179279643503051"
"3.29"	"25659.99595305544313944469"
"3.30"	"11615.03035208417644544403"
"3.31"	"35568.66855524079319813956"
"3.32"	"36124.81586402266289241589"
"3.33"	"33362.99878591663294324100"
"3.34"	"31918.55928773775799544912"
"3.35"	"17141.67543504653986205143"
"3.36"	"11088.06556050182112711048"
"3.37"	"42376.90004046944557031397"
"3.38"	"40398.72925940914609909650"
"3.39"	"21882.78834479967624457637"
"3.40"	"66510.76487252124645349152"
"3.41"	"36105.25698097936058337668"
"3.42"	"7834.09146094698502730239"
"3.43"	"4087.57183326588425553764"
"3.44"	"91261.88587616349655971396"
"3.45"	"28506.61270740590853660670"
"3.46"	"53342.33913395386483226941"
"3.47"	"39654.40712262242007240438"
"3.48"	"33992.58599757183326943603"
"3.49"	"9530.99554836098745496452"
"3.50"	"32944.94941319303925624264"
"3.51"	"38694.56900040469446011845"
"3.52"	"14559.52246054229057021638"
"3.53"	"19596.07851072440307634957"
"3.54"	"30410.02428166734115596199"
"3.55"	"25471.04815864022662793161"
"3.56"	"46297.39781464993929607809"
"3.57"	"36043.33063537029542336051"
"3.58"	"20501.08053419668150316595"
"3.59"	"37417.79846216106838893650"
"3.60"	"46055.38648320518008763674"
"3.61"	"64245.05058680696074463911"
"3.62"	"31840.73654390934844263976"
"3.63"	"68415.96519627681100865218"
"3.64"	"61948.24767300687980026030"
"3.65"	"20521.20598947794415079170"
"3.66"	"43422.57790368271954673317"
"3.67"	"19494.09146094698502715656"
"3.68"	"36343.34277620396600518788"
"3.69"	"30730.42492917847025381895"
"3.70"	"60031.83326588425738865138"
"3.71"	"37725.07486847430190261207"
"3.72"	"21980.87818696883852692942"
"3.73"	"16621.48522865236746439253"
"3.74"	"26683.26993120194253254185"
