"round_soy_yield12"	"soy_yield12_ha"
"1.42"	"5360.91460946985026362844"
"1.43"	"1334.38688789963577500106"
"1.45"	"1175.69000404694455577714"
"1.46"	"1810.81343585592877467661"
"1.47"	"744.83609874544718774015"
"1.48"	"822.89761230271145317693"
"1.49"	"1304.26143261837312737240"
"1.50"	"2349.76123027114528540932"
"1.51"	"1840.82557668959935171966"
"1.52"	"1029.59530554431404364932"
"1.53"	"1959.29178470254957531825"
"1.54"	"759.45770942938081742094"
"1.55"	"1541.90611088628085734775"
"1.56"	"1535.67381626871711834774"
"1.57"	"966.26871711857547584583"
"1.58"	"1275.60097126669364578237"
"1.59"	"1659.07729664103601768386"
"1.60"	"1080.95507891541885908457"
"1.61"	"2339.64386887899635750248"
"1.62"	"244.83609874544718772029"
"1.63"	"496.31323350870093024725"
"1.64"	"5810.64751112909753146207"
"1.65"	"2447.95224605422905681826"
"1.66"	"1183.33063537029542589077"
"1.67"	"1607.06596519627681039489"
"1.68"	"3617.32901659247268325302"
"1.69"	"1457.46661270740590843188"
"1.70"	"2094.60542290570619030272"
"1.71"	"1527.67705382436260756375"
"1.72"	"8579.35653581545932721912"
"1.73"	"689.99999999999999965960"
"1.74"	"3693.82031566167543569615"
"1.75"	"5273.03925536220153822979"
"1.76"	"1966.98502630513961914616"
"1.77"	"5389.27964386887899572627"
"1.78"	"13734.22096317280453164228"
"1.79"	"1267.62039660056657260170"
"1.80"	"1290.80129502225819503672"
"1.81"	"3781.48522865236746427676"
"1.82"	"4161.93848644273573401871"
"1.83"	"4363.38729259409146020375"
"1.84"	"3306.30918656414407175029"
"1.85"	"8803.63820315661675361220"
"1.86"	"1980.11331444759206875642"
"1.87"	"2282.99878591663294250182"
"1.88"	"5141.80493727235936707958"
"1.89"	"4839.16228247673006935148"
"1.90"	"2534.28571428571428659118"
"1.91"	"4927.12262242007284672560"
"1.92"	"4436.83124241197895661817"
"1.93"	"7332.86928369081343553852"
"1.94"	"4984.12788344799676280543"
"1.95"	"11349.92310805341966769084"
"1.96"	"1197.21974908943747410937"
"1.97"	"1337.36948603804127902387"
"1.98"	"10509.27559692432213781877"
"1.99"	"3201.05220558478348814640"
"2.00"	"3806.58842573856738230701"
"2.01"	"2516.05827600161877671374"
"2.02"	"2758.30433023067584011101"
"2.03"	"3801.63496560097126574083"
"2.04"	"1462.84500202347227765975"
"2.05"	"14547.00121408336705765944"
"2.06"	"2863.38324564953460148144"
"2.07"	"3201.83731282881424490213"
"2.08"	"2760.78106029947389795555"
"2.09"	"4405.85592877377580049023"
"2.10"	"3939.53460137596114764496"
"2.11"	"1404.23715095103197131823"
"2.12"	"4333.28207203561311042142"
"2.13"	"3698.61999190611088624906"
"2.14"	"3755.30959125859975571635"
"2.15"	"8751.04006475111290835091"
"2.16"	"2303.48441926345609010145"
"2.17"	"4300.80129502225819678257"
"2.18"	"6882.00323755564548716274"
"2.19"	"4384.33023067583974180845"
"2.20"	"10351.45285309591258512678"
"2.21"	"7052.52124645892351042029"
"2.22"	"590.66774585188182878222"
"2.23"	"1637.17523269931201924100"
"2.24"	"1681.95467422096317348357"
"2.25"	"10198.69283690813436043680"
"2.26"	"5684.47187373532982529714"
"2.27"	"12939.15014164305948938446"
"2.28"	"1154.74706596519627665442"
"2.29"	"6350.96317280453257758269"
"2.30"	"25177.45447187373532993891"
"2.31"	"11657.92796438688789909135"
"2.32"	"4921.87373532982598066420"
"2.33"	"4952.72359368676649086672"
"2.34"	"3924.72683124241197875219"
"2.35"	"7246.92836908134358736159"
"2.36"	"10173.43585592877377558165"
"2.37"	"11051.73613921489275426432"
"2.38"	"5271.66734115742614323062"
"2.39"	"4998.49453662484823851896"
"2.40"	"14607.11048158640226697287"
"2.41"	"5480.59085390530149645041"
"2.42"	"8507.59611493322541501219"
"2.43"	"14629.83002832861189742766"
"2.44"	"5153.94172399838122260433"
"2.45"	"16487.16309186564143933126"
"2.46"	"4846.68555240793201231978"
"2.47"	"34814.12788344799675807605"
"2.48"	"11993.09186564144071071897"
"2.49"	"4393.52488870902468544151"
"2.50"	"3289.95953055443140494159"
"2.51"	"18325.31363820315661199470"
"2.52"	"16427.92391744233104117420"
"2.53"	"17099.60339943342776162771"
"2.54"	"15929.15014164305948974536"
"2.55"	"7870.21853500607041702428"
"2.56"	"12519.60744637798462184453"
"2.57"	"14142.47673006879805579663"
"2.58"	"11431.78065560501820958330"
"2.59"	"14455.72237960339943348988"
"2.60"	"29654.74706596519627460950"
"2.61"	"13322.47673006879805746121"
"2.62"	"9000.51800890327802663187"
"2.63"	"12305.58883043302306872744"
"2.64"	"9986.71388101983002964636"
"2.65"	"41789.49413193039255319946"
"2.66"	"16530.18615944961554123943"
"2.67"	"11040.40469445568595749316"
"2.68"	"16516.68555240793201051387"
"2.69"	"14415.42695265074868534857"
"2.70"	"27056.30513961958721414116"
"2.71"	"7683.30230675839741102716"
"2.72"	"22248.57952246054228840148"
"2.73"	"34487.78632132739781550917"
"2.74"	"18569.46985026305139749746"
"2.75"	"14907.66491299069202504090"
"2.76"	"16269.08134358559287665515"
"2.77"	"7967.24807770133549241222"
"2.78"	"31207.53136382031566257537"
"2.79"	"21571.30716309186564304252"
"2.80"	"15877.68919465803318429276"
"2.81"	"45310.35208417644678324258"
"2.82"	"27860.63941723998381147539"
"2.83"	"5113.49251315256981074710"
"2.84"	"36721.01173613921489394199"
"2.85"	"23473.01092675030352151619"
"2.86"	"19920.80534196681505056112"
"2.87"	"18555.65358154593282083335"
"2.88"	"23360.87009307972480565707"
"2.89"	"27577.45851881829218926121"
"2.90"	"14486.49129906920275441715"
"2.91"	"36996.94860380412788291757"
"2.92"	"21621.27074059085390553136"
"2.93"	"24829.59530554431404173539"
"2.94"	"11195.65762849048967973484"
"2.95"	"14712.43626062322946135521"
"2.96"	"33007.02954269526507452034"
"2.97"	"13424.56495346013759280125"
"2.98"	"9163.63415621205989441930"
"2.99"	"37868.89923108053419919853"
"3.00"	"20721.52974504249291652989"
"3.01"	"50927.08215297450424564315"
"3.02"	"24669.90692027519223269912"
"3.03"	"13203.69890732496965036242"
"3.04"	"22412.34318089842169227688"
"3.05"	"24104.50020234722784500068"
"3.06"	"21648.57547551598543244046"
"3.07"	"39536.40226628895183679398"
"3.08"	"35906.66531768514771190122"
"3.09"	"35305.99352488870902143282"
"3.10"	"26281.91015783083771609262"
"3.11"	"29590.11736139214892690404"
"3.12"	"15704.77944152165115271460"
"3.13"	"19884.05908539053014863627"
"3.14"	"37801.94253338729258936771"
"3.15"	"8366.94455685957102580758"
"3.16"	"28928.79401052205584403468"
"3.17"	"32240.17806556050182289377"
"3.18"	"13699.97976527721570175029"
"3.19"	"44098.98421691622825221484"
"3.20"	"26060.29947389720760657503"
"3.21"	"20052.05989477944152064484"
"3.22"	"15411.58235532173209242461"
"3.23"	"27834.26547956292998892266"
"3.24"	"44075.58073654390934915679"
"3.25"	"10852.10845811412383928397"
"3.26"	"65473.01092675030351927649"
"3.27"	"19426.18373128288142212767"
"3.28"	"6651.81303116147308701654"
"3.29"	"25248.82233913395386749534"
"3.30"	"20811.51760420882233700002"
"3.31"	"48757.08619991906110915227"
"3.32"	"34047.79846216106839530768"
"3.33"	"32232.06798866855523939800"
"3.34"	"29330.76891946580331614846"
"3.35"	"44272.84500202347227376028"
"3.36"	"32128.00890327802509024518"
"3.37"	"39196.55200323755564569024"
"3.38"	"13788.70093079724807618736"
"3.39"	"15242.22986645082962253632"
"3.40"	"58012.29461756373937640599"
"3.41"	"38741.09267503035208365294"
"3.42"	"29484.22501011736139329402"
"3.43"	"30589.18656414407122956304"
"3.44"	"29018.36098745447187469986"
"3.45"	"36546.74220963172804444177"
"3.46"	"18032.83286118980170270854"
"3.47"	"18745.38243626062322730841"
"3.48"	"29738.48239579117766138215"
"3.49"	"34360.57466612707405760504"
"3.50"	"15333.49251315256980804190"
"3.51"	"15113.58154593282072160067"
"3.52"	"18720.03642250101173760503"
"3.53"	"39981.90206394172399731621"
"3.54"	"22787.56778632132739971689"
"3.55"	"45644.39498178874949792349"
"3.56"	"15104.81586402266289276495"
"3.57"	"8828.00080938891137236228"
"3.58"	"6878.03318494536624700692"
"3.59"	"23115.58073654390934637832"
"3.60"	"18224.82395791177660752928"
"3.61"	"28928.74140024281667232075"
"3.62"	"13710.31566167543504622791"
"3.63"	"21269.56697693241602694134"
"3.64"	"19696.30918656414407033133"
"3.65"	"6247.71752326993120220915"
"3.66"	"8195.46742209631728210187"
"3.67"	"11993.56535815459328220425"
"3.68"	"12367.91582355321732074054"
"3.69"	"37135.54836098745447165532"
"3.70"	"4866.21610683933630027111"
"3.71"	"24921.07648725212465067394"
"3.72"	"9069.52650748684742786635"
"3.73"	"20222.60218535006070556153"
"3.74"	"3628.01295022258195114305"
"3.75"	"19182.76406313233508807873"
"3.76"	"11765.58883043302306784394"
"3.77"	"9856.90408741400242779759"
"3.78"	"7847.56373937677053672913"
"3.79"	"10013.82840955078915377693"
"3.80"	"11545.37434237150951125999"
"3.81"	"387.05382436260623230973"
"3.82"	"21894.04694455685957038463"
"3.83"	"9114.71469040874139961669"
"3.84"	"7632.92189397005260974265"
"3.85"	"15075.57264265479562931400"
"3.86"	"13297.09024686361796837600"
"3.87"	"1163.33468231485228790675"
"3.88"	"1040.27519222986645049383"
"3.89"	"8955.79522460542290505403"
"3.90"	"20184.09955483609874464020"
"3.91"	"165.57264265479562903455"
"3.92"	"11446.32132739781465051607"
"3.93"	"14393.76365843787940134140"
"3.94"	"1733.53702954269526516170"
"3.95"	"123.58963982193443971004"
"3.96"	"7082.83286118980170125848"
"3.97"	"19564.84823957911776447143"
"3.98"	"126.22420072845002035541"
"3.99"	"6898.58356940509914827831"
"4.00"	"13005.37434237150950674869"
"4.01"	"1022.91784702549575090454"
"4.02"	"443.44799676244435419529"
"4.03"	"3751.50546337515176099002"
"4.04"	"1587.03358963982193364407"
"4.05"	"968.71711857547551661371"
"4.06"	"674.35046539862403880010"
"4.07"	"12707.15904492108458054383"
"4.08"	"6628.44192634560906416333"
"4.09"	"1925.26102792391744227705"
"4.10"	"58.15054633751517593767"
"4.11"	"5152.36746256576284967367"
"4.12"	"12659.62768110076892051806"
"4.13"	"2067.85107244030756756496"
"4.15"	"2529.19061108862808568369"
"4.16"	"2321.19384864427357390200"
"4.17"	"3454.29785511938486411670"
"4.18"	"5346.75839740995548244288"
"4.19"	"2535.39457709429380860898"
"4.22"	"606.52367462565762821230"
"4.23"	"6133.87292594091460829495"
"4.24"	"893.47632537434237127718"
"4.25"	"1683.97409955483609847708"
"4.26"	"813.58559287737757975695"
"4.27"	"1564.53662484823957900856"
"4.29"	"1361.94658033184945306613"
"4.30"	"2233.83245649534601441396"
"4.36"	"179.19465803318494521894"
"4.37"	"4628.49858356940509826839"
"4.38"	"873.97409955483609840572"
"4.41"	"43.43585592877377578553"
"4.44"	"35.81141238365034397414"
"4.45"	"156.03804127883448024500"
"4.48"	"212.32294617563739351588"
"4.51"	"960.23067583974099585233"
"4.52"	"143.19303925536220143083"
"4.56"	"116.87575880210441107113"
"4.63"	"32.40388506677458515678"
""	"5805805.93282072035604308078"
